ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,raw_ntee_code,subseccd,sub_name,strein,ntee_letter
830891239,Applied Science And Technology Research Organization Of Americs,% NEAL ORRINGER,3200 69TH AVE UNIT 2,Moline,IL,61265-9606,0,3,3,1000,2019-09-01,1,16,000000000,1,1,2024-12-01,7,7,1,0,12,5942107.0,8783704.0,8783704.0,U40,,2023-05-09T20:33:55.341Z,2025-11-18T01:40:35.531Z,current_2025_11_18,U40,3,Applied Science And Technology Research Organization Of Americs,83-0891239,U
366008710,Avenues To Independence,% CATHY MCCARTHY,515 BUSSE HWY,Park Ridge,IL,60068-3154,0,3,3,2000,1954-03-01,1,11,030160179,1,1,2024-06-01,6,7,1,0,6,2861491.0,8932497.0,8770644.0,J33Z,,2023-05-09T20:29:37.693Z,2025-11-18T01:39:01.266Z,current_2025_11_18,J33Z,3,Avenues To Independence,36-6008710,J
832719132,Abbvie Employee Assistance Fund Inc,% EMILY ALEXANDER,1 N WAUKEGAN RD,North Chicago,IL,60064-1802,0,3,3,2000,2019-07-01,1,4,000000000,1,1,2019-12-01,3,4,0,1,12,91106.0,350217.0,,B82,,2021-04-17T14:08:49.894Z,2021-04-17T14:08:49.894Z,pre_2021_06_23,B82,3,Abbvie Employee Assistance Fund Inc,83-2719132,B
370986597,Agesmart Community Resources,,7 BRONZE POINTE S STE B,Swansea,IL,62226-8308,0,3,3,1000,1975-07-01,1,15,575569000,1,1,2024-09-01,6,7,1,0,9,2787147.0,8747735.0,8747735.0,P81Z,,2023-05-09T20:29:41.645Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P81Z,3,Agesmart Community Resources,37-0986597,P
201946624,Legacy Charter School,% SONNENSCHEIN NATH & ROSENTHAL LLP,3318 W OGDEN AVE,Chicago,IL,60623-2651,0,3,3,2000,2005-06-01,1,11,000000000,1,1,2024-06-01,8,7,1,0,6,23690831.0,8749924.0,8713879.0,B29,,2023-05-09T20:26:21.860Z,2025-11-18T01:37:50.743Z,current_2025_11_18,B29,3,Legacy Charter School,20-1946624,B
460494889,Habitat For Humanity Chicago,% EXECUTIVE DIRECTOR,111 W JACKSON BLVD,Chicago,IL,60604-3589,8545,3,9,1000,1987-01-01,1,15,029380000,1,1,2024-06-01,8,7,1,0,6,14215452.0,8763233.0,8695310.0,L20Z,Hfh Chicago,2023-05-09T20:31:07.911Z,2025-11-18T01:39:33.900Z,current_2025_11_18,L20Z,3,Habitat For Humanity Chicago Hfh Chicago,46-0494889,L
845107238,Friends Of The Marthas Vineyard Concert Series,,111 N WABASH AVE STE 919,Chicago,IL,60602-1932,0,3,3,1000,2021-11-01,1,16,000000000,1,1,2023-12-01,6,7,1,0,12,1396437.0,8688894.0,8688894.0,A20,,2023-05-09T20:34:22.948Z,2025-11-18T01:40:48.284Z,current_2025_11_18,A20,3,Friends Of The Marthas Vineyard Concert Series,84-5107238,A
274499625,A Better Chicago,% ELIZABETH F SWANSON,200 W MADISON ST 3RD FLOOR,Chicago,IL,60606-3414,0,3,3,1000,2011-04-01,1,15,000000000,1,1,2024-12-01,8,8,1,0,12,20736281.0,13084760.0,12430343.0,P20,,2023-05-09T20:28:02.383Z,2025-11-18T01:38:27.224Z,current_2025_11_18,P20,3,A Better Chicago,27-4499625,P
364251865,Chicago Childrens Advocacy Center,% MICHELLE SWENSON,1240 S DAMEN AVE,Chicago,IL,60608-1122,0,3,3,1000,1999-04-01,1,15,000000000,1,1,2024-06-01,7,7,1,0,6,8181889.0,8989982.0,8673561.0,I72,,2023-05-09T20:29:33.502Z,2025-11-18T01:38:58.133Z,current_2025_11_18,I72,3,Chicago Childrens Advocacy Center,36-4251865,I
357085233,Land Conservation Trust Of Southern Illinois,% THOMAS L GAHLON,1 N FRANKLIN ST STE 2360,Chicago,IL,60606-3545,0,3,3,1000,2015-03-01,1,3,000000000,2,1,2020-12-01,6,6,0,1,12,1089223.0,1152745.0,,T23,Thomas L Gahlon Et Al Ttee,2022-04-12T15:47:01.062Z,2022-04-12T15:47:01.062Z,pre_2022_05_23,T23,3,Land Conservation Trust Of Southern Illinois Thomas L Gahlon Et Al Ttee,35-7085233,T
362706406,Harlem Community Center,,900 ROOSEVELT RD,Machesney Pk,IL,61115-2104,0,3,3,1200,1971-01-01,1,15,059328000,1,1,2024-09-01,8,7,1,0,9,12212673.0,8726921.0,8659503.0,N310,,2023-05-09T20:29:22.134Z,2025-11-18T01:38:55.197Z,current_2025_11_18,N310,3,Harlem Community Center,36-2706406,N
371160033,Carle Retirement Centers Inc,% DENNIS HESCH EXEC VP & CFO,611 W PARK ST,Urbana,IL,61801-2529,0,3,3,1000,1985-06-01,1,16,399000000,1,1,2023-12-01,6,7,1,0,12,3570273.0,8660725.0,8658397.0,P750,,2023-05-09T20:29:43.004Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P750,3,Carle Retirement Centers Inc,37-1160033,P
364244054,Chicago Hope Academy,,1211 S WESTERN AVENUE,Chicago,IL,60608-1151,0,3,3,2000,2000-04-01,1,11,000000000,1,1,2024-06-01,8,8,1,0,6,39678533.0,11011141.0,8620601.0,B25,,2023-05-09T20:29:33.428Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B25,3,Chicago Hope Academy,36-4244054,B
465202334,Sfusa,% SAFAA ZARZOUR,7668 PLAZA CT,Willowbrook,IL,60527-5607,0,3,3,1200,2015-03-01,1,16,000000000,1,1,2024-12-01,6,7,1,0,12,1094887.0,7075472.0,7041260.0,B01,,2023-05-09T20:31:23.606Z,2025-11-18T01:39:41.017Z,current_2025_11_18,B01,3,Sfusa,46-5202334,B
362476231,Opportunity House Inc,,357 N CALIFORNIA ST,Sycamore,IL,60178-1404,0,3,3,2100,1965-01-01,1,15,566160000,1,1,2024-06-01,8,7,1,0,6,11811085.0,8615148.0,8615148.0,J300,,2023-05-09T20:29:21.425Z,2025-11-18T01:38:55.197Z,current_2025_11_18,J300,3,Opportunity House Inc,36-2476231,J
463256854,Legacy Medical Care Inc,,3030 W SALT CREEK LN STE 200,Arlington Hts,IL,60005-5002,0,3,3,1000,2014-08-01,1,16,000000000,1,1,2024-03-01,7,7,1,0,3,5606668.0,8607996.0,8607996.0,E32,,2023-05-09T20:31:17.042Z,2025-11-18T01:39:37.091Z,current_2025_11_18,E32,3,Legacy Medical Care Inc,46-3256854,E
362988023,Du Page Senior Citizens Council,,1990 SPRINGER DR,Lombard,IL,60148-6419,0,3,3,1200,1979-03-01,1,15,123124575,1,1,2024-09-01,6,7,1,0,9,4749833.0,8701709.0,8596662.0,P810,,2023-05-09T20:29:23.071Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P810,3,Du Page Senior Citizens Council,36-2988023,P
571154204,Resourcing Christian Education International Nfp,,PO BOX 4528,Wheaton,IL,60189-4528,0,3,3,7000,2004-02-01,1,15,000000000,1,1,2023-12-01,6,7,1,0,12,4624721.0,9607174.0,8592174.0,X20,,2023-05-09T20:32:50.265Z,2025-11-18T01:40:13.908Z,current_2025_11_18,X20,3,Resourcing Christian Education International Nfp,57-1154204,X
450524597,Earl And Brenda Shapiro Foundation,% BENJAMIN M SHAPIRO,400 N MICHIGAN AVE STE 250,Chicago,IL,60611-4130,0,3,3,1000,2003-10-01,1,4,000000000,1,1,2023-12-01,8,8,0,1,12,14615744.0,14551701.0,,T22,,2023-05-09T20:30:54.438Z,2025-11-18T01:39:30.851Z,current_2025_11_18,T22,3,Earl And Brenda Shapiro Foundation,45-0524597,T
43828358,Beloved Community Family Wellness Center,% JOHNSON MARGIE,6821 S HALSTED ST,Chicago,IL,60621-1833,0,3,3,1200,2006-05-01,1,12,000000000,1,1,2024-08-01,7,7,1,0,8,8019707.0,8578370.0,8578370.0,E32,,2023-05-09T20:26:09.535Z,2025-11-18T01:37:47.981Z,current_2025_11_18,E32,3,Beloved Community Family Wellness Center,04-3828358,E
364167891,Rosecrance Foundation,% JOHN SCHUSTER CFO,1021 N MULFORD RD,Rockford,IL,61107-3874,0,3,3,1000,1998-05-01,1,15,994007927,1,1,2024-06-01,8,7,1,0,6,15382743.0,9352461.0,8577462.0,T30,,2023-05-09T20:29:32.849Z,2025-11-18T01:38:58.133Z,current_2025_11_18,T30,3,Rosecrance Foundation,36-4167891,T
362535682,Open Door Rehabilitation Center,% TERRA STETZ,405 S WELLS ST,Sandwich,IL,60548-2459,0,3,3,1000,1965-09-01,1,15,160917566,1,1,2024-06-01,7,8,1,0,6,8693870.0,12927737.0,8567993.0,J33Z,,2023-05-09T20:29:21.661Z,2025-11-18T01:38:55.197Z,current_2025_11_18,J33Z,3,Open Door Rehabilitation Center,36-2535682,J
237128924,Gw Foundation Inc,% BANK OF AMERICA NT & SA,PO BOX 5436,Chicago,IL,60680-5436,0,3,3,1000,1985-06-01,1,17,573000000,1,1,2024-06-01,9,8,1,0,6,117232962.0,30347285.0,8566635.0,F120,Jeremy Klemanski,2023-05-09T20:27:01.218Z,2025-11-18T01:38:05.465Z,current_2025_11_18,F120,3,Gw Foundation Inc Jeremy Klemanski,23-7128924,F
363494491,Home Of The Sparrow Inc,% MATTHEW KOSTECKI,1991 DUNCAN PL,Woodstock,IL,60098-7394,0,3,3,1000,1988-09-01,1,15,029560000,1,1,2024-06-01,8,7,1,0,6,13972232.0,8673890.0,8551788.0,L41Z,,2023-05-09T20:29:27.418Z,2025-11-18T01:38:55.197Z,current_2025_11_18,L41Z,3,Home Of The Sparrow Inc,36-3494491,L
362801332,Western Illinois Agency On Aging Inc,,729 34TH AVE,Rock Island,IL,61201-5950,0,3,3,1000,1981-09-01,1,15,575408994,1,1,2024-09-01,6,7,1,0,9,2633485.0,8549593.0,8549593.0,P81Z,,2023-05-09T20:29:22.355Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P81Z,3,Western Illinois Agency On Aging Inc,36-2801332,P
237376023,Forefront,% DONO,200 W MADISON ST 2ND FLOOR,Chicago,IL,60606-3414,0,3,3,1000,1974-06-01,1,15,603903000,1,1,2024-06-01,8,7,1,0,6,12196932.0,8534739.0,8534739.0,T50Z,,2023-05-09T20:27:11.642Z,2025-11-18T01:38:08.442Z,current_2025_11_18,T50Z,3,Forefront,23-7376023,T
371173520,South Side Office Of Concern,,202 NE MADISON AVE,Peoria,IL,61602-1216,0,3,3,1000,1985-08-01,1,15,561000000,1,1,2024-06-01,8,7,1,0,6,20251999.0,8547543.0,8527978.0,P200,Phoenix Comm Development Services,2023-05-09T20:29:43.145Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P200,3,South Side Office Of Concern Phoenix Comm Development Services,37-1173520,P
362241970,National Allied Workers Union Insurance Trust,% AEGIS ADMINISTRATIVE SERVICES,6970 W DIVERSAY AVE,Chicago,IL,60707-1783,0,9,3,1000,1999-03-01,2,0,000000000,2,1,2024-03-01,7,8,1,0,3,6495497.0,12504052.0,8527526.0,Y43,,2023-05-09T20:29:20.915Z,2025-11-18T01:38:55.197Z,current_2025_11_18,Y43,9,National Allied Workers Union Insurance Trust,36-2241970,Y
362235147,Leyden Family Service And Mental Health Center,% THE ORGANIZATION,10001 W GRAND AVE,Franklin Park,IL,60131-2563,0,3,3,1200,1953-04-01,1,15,059328000,1,1,2024-06-01,7,7,1,0,6,6173236.0,8528031.0,8510496.0,F300,,2023-05-09T20:29:20.915Z,2025-11-18T01:38:55.197Z,current_2025_11_18,F300,3,Leyden Family Service And Mental Health Center,36-2235147,F
510137833,Comwell,,10257 STATE ROUTE 3,Red Bud,IL,62278-4418,0,3,3,1000,1975-06-01,1,15,166155179,1,1,2024-06-01,7,7,1,0,6,5189827.0,8858579.0,8495447.0,P200,,2023-05-09T20:31:50.474Z,2025-11-18T01:39:49.705Z,current_2025_11_18,P200,3,Comwell,51-0137833,P
371390271,Southeastern Illinois Community Foundation,% ALEX PLEASANT,PO BOX 1211,Effingham,IL,62401-1211,0,3,3,1000,2000-02-01,1,15,000000000,1,1,2024-12-01,9,7,1,0,12,74290018.0,5954454.0,5954454.0,T31,,2023-05-09T20:29:45.358Z,2025-11-18T01:39:04.098Z,current_2025_11_18,T31,3,Southeastern Illinois Community Foundation,37-1390271,T
465705951,Ipers Galleria North Tower I Inc,,222 SOUTH RIVERSIDE PLAZA 34TH FLR,Chicago,IL,60606-6886,0,25,3,1000,2015-05-01,2,0,000000000,1,1,2025-06-01,6,8,1,0,6,1886248.0,46367217.0,-26199073.0,Y30,,2023-05-09T20:31:25.231Z,2025-11-18T01:39:41.017Z,current_2025_11_18,Y30,25,Ipers Galleria North Tower I Inc,46-5705951,Y
844058990,Lkq Community Foundation,% LKQ CORPORATION,500 W MADISON ST STE 2800,Chicago,IL,60661-2506,0,3,3,1000,2020-04-01,1,4,000000000,1,1,2023-12-01,8,7,0,1,12,13625977.0,9718739.0,,T20,,2023-05-09T20:34:18.870Z,2025-11-18T01:40:44.839Z,current_2025_11_18,T20,3,Lkq Community Foundation,84-4058990,T
362603932,Blue Island Citizens For Persons With Developmental Disabilities,,2155 BROADWAY ST,Blue Island,IL,60406-3050,0,3,3,2100,1965-05-01,1,11,030160000,1,1,2024-06-01,7,7,1,0,6,5862296.0,9222796.0,8410694.0,P820,,2023-05-09T20:29:21.803Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P820,3,Blue Island Citizens For Persons With Developmental Disabilities,36-2603932,P
357120359,Thomas J Watson Foundation Tr,% J P MORGAN TRUST CO OF DELAWARE,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0,3,3,1000,2017-09-01,1,4,000000000,2,1,2024-05-01,9,8,0,1,5,55369003.0,20833717.0,,T22,,2023-05-09T20:29:19.586Z,2025-11-18T01:38:52.395Z,current_2025_11_18,T22,3,Thomas J Watson Foundation Tr,35-7120359,T
363651054,Suburban Access Inc,,900 MAPLE AVE,Homewood,IL,60430-2051,0,3,3,1000,1990-08-01,1,15,408000000,1,1,2024-06-01,6,7,1,0,6,4220099.0,8364634.0,8364634.0,F99Z,,2023-05-09T20:29:28.760Z,2025-11-18T01:38:58.133Z,current_2025_11_18,F99Z,3,Suburban Access Inc,36-3651054,F
363122784,Community Support Services Inc,% COMM,9021 OGDEN AVE,Brookfield,IL,60513-2040,0,3,3,2000,1981-10-01,1,15,569000000,1,1,2024-06-01,7,7,1,0,6,9015805.0,8944649.0,8335161.0,P44Z,,2023-05-09T20:29:23.796Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P44Z,3,Community Support Services Inc,36-3122784,P
362422510,Morning Star Mission Ministries,,350 E WASHINGTON ST,Joliet,IL,60433-1150,0,3,3,1000,1993-04-01,1,15,000000000,1,1,2024-12-01,8,7,1,0,12,11855967.0,8449328.0,8323137.0,P850,,2023-05-09T20:29:21.354Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P850,3,Morning Star Mission Ministries,36-2422510,P
370864527,Decatur Macon County Opportunities Corporation,,360 E MARIETTA ST,Decatur,IL,62521-1142,0,3,3,1200,1969-12-01,1,15,059566000,1,1,2025-02-01,8,7,1,0,2,19368457.0,7489263.0,7130896.0,P200,,2023-05-09T20:29:41.355Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P200,3,Decatur Macon County Opportunities Corporation,37-0864527,P
841558631,Pulmonary Fibrosis Foundation,% SCOTT STASZAK COO,223 W JACKSON BLVD STE 350,Chicago,IL,60606-6974,0,3,3,1200,2000-11-01,1,15,000000000,1,1,2024-06-01,8,7,1,0,6,15320155.0,9341652.0,8276217.0,G45,,2023-05-09T20:34:09.241Z,2025-11-18T01:40:41.686Z,current_2025_11_18,G45,3,Pulmonary Fibrosis Foundation,84-1558631,G
362798257,Voluntary Action Center Of Northern Illinois,% JUSTIN DOOLEY,1606 BETHANY RD,Sycamore,IL,60178-3120,0,3,3,1000,1974-09-01,1,15,603000000,1,1,2024-06-01,6,7,1,0,6,3394617.0,8329514.0,8268747.0,T40Z,,2023-05-09T20:29:22.281Z,2025-11-18T01:38:55.197Z,current_2025_11_18,T40Z,3,Voluntary Action Center Of Northern Illinois,36-2798257,T
366098351,Hellenic Foundation,,6251 W TOUHY AVE,Chicago,IL,60646-1106,0,3,3,1000,1969-04-01,1,17,150000000,1,1,2024-12-01,8,7,1,0,12,21047737.0,9723695.0,8250275.0,P200,,2023-05-09T20:29:38.251Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P200,3,Hellenic Foundation,36-6098351,P
371414330,His First Foundation,% JOHN S WIELAND,8901 N INDUSTRIAL RD,Peoria,IL,61615-1509,0,3,3,1000,2002-01-01,1,4,000000000,1,1,2024-12-01,8,8,0,1,12,21905157.0,14196729.0,,T22,,2023-05-09T20:29:45.657Z,2025-11-18T01:39:04.098Z,current_2025_11_18,T22,3,His First Foundation,37-1414330,T
825478333,United Way Mccormick Partnership For Strong Neighborhoods Inc,% KIMBERLEE GUENTHER,222 MERCHANDISE MART PLZ STE 633,Chicago,IL,60654-1097,0,3,3,1200,2018-12-01,1,15,000000000,1,1,2024-06-01,6,7,1,0,6,2748333.0,8246333.0,8246333.0,T70,,2023-05-09T20:33:52.978Z,2025-11-18T01:40:35.531Z,current_2025_11_18,T70,3,United Way Mccormick Partnership For Strong Neighborhoods Inc,82-5478333,T
371326618,Prairieland Service Coordination Inc,,PO BOX 315,Decatur,IL,62525-0315,0,3,3,1000,1995-05-01,1,15,160000000,1,1,2024-06-01,6,7,1,0,6,2640153.0,8229902.0,8229902.0,P80Z,,2023-05-09T20:29:44.636Z,2025-11-18T01:39:04.098Z,current_2025_11_18,P80Z,3,Prairieland Service Coordination Inc,37-1326618,P
363727669,Enlace Chicago,% MARIA SALAS SAUERZAPF,2756 S HARDING AVE,Chicago,IL,60623-4407,0,3,3,1200,1999-01-01,1,15,408602000,1,1,2024-06-01,7,7,1,0,6,7888668.0,8227011.0,8227011.0,S31,,2023-05-09T20:29:29.488Z,2025-11-18T01:38:58.133Z,current_2025_11_18,S31,3,Enlace Chicago,36-3727669,S
363091272,Universal Family Connection Inc,ACCOUNTING DEPARTMENT,1350 W 103RD ST,Chicago,IL,60643-2302,0,3,3,2000,1980-11-01,1,16,560166995,1,1,2024-06-01,7,7,1,0,6,5173862.0,8223992.0,8223992.0,P40Z,,2023-05-09T20:29:23.615Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P40Z,3,Universal Family Connection Inc,36-3091272,P
933878636,Nijc Nfp,% MARY M MCCARTHY,111 W JACKSON BLVD STE 800,Chicago,IL,60604-3589,0,3,3,1000,2024-02-01,1,15,000000000,1,1,2024-06-01,8,7,1,0,6,11409952.0,8327280.0,8221801.0,I80,,2024-03-28T16:44:55.218Z,2025-11-18T01:41:13.138Z,current_2025_11_18,I80,3,Nijc Nfp,93-3878636,I
364207887,Alliance Of Local Service Organizations,% DAVID B CASSEL,2519 W NORTH AVENUE,Chicago,IL,60647-5269,0,3,3,1000,1999-01-01,1,15,000000000,1,1,2024-12-01,7,8,1,0,12,8845808.0,10269315.0,10269315.0,S50,,2023-05-09T20:29:33.136Z,2025-11-18T01:38:58.133Z,current_2025_11_18,S50,3,Alliance Of Local Service Organizations,36-4207887,S
363900116,Renaissance Social Services Inc,,2501 WEST WASHINGTON BLVD STE 401,Chicago,IL,60612-2127,0,3,3,1000,1994-02-01,1,15,569000000,1,1,2023-12-01,6,7,1,0,12,2467925.0,8238679.0,8206233.0,P99Z,,2023-05-09T20:29:30.961Z,2025-11-18T01:38:58.133Z,current_2025_11_18,P99Z,3,Renaissance Social Services Inc,36-3900116,P
364029502,Unity Parenting And Counseling Inc,,600 W CERMAK RD STE 300,Chicago,IL,60616-4880,0,3,3,1000,1997-08-01,1,15,995560000,1,1,2022-06-01,6,7,1,0,6,1605281.0,8195616.0,8195616.0,P28,,2023-05-09T20:29:31.888Z,2025-11-18T01:38:58.133Z,current_2025_11_18,P28,3,Unity Parenting And Counseling Inc,36-4029502,P
364799986,National Asian Pacific American Womens Forum,,4750 N SHERIDAN,Chicago,IL,60640-7528,0,3,3,1000,2018-03-01,1,15,000000000,1,1,2023-12-01,8,7,1,0,12,20864662.0,8396646.0,8192880.0,R20,,2023-05-09T20:29:36.969Z,2025-11-18T01:39:01.266Z,current_2025_11_18,R20,3,National Asian Pacific American Womens Forum,36-4799986,R
811488809,Heroic Hearts Organization Nfp,,2206 N MAIN ST 175,Wheaton,IL,60187-9140,0,3,3,1000,2016-07-01,1,15,000000000,1,1,2023-12-01,7,7,1,0,12,5234922.0,8156306.0,8156306.0,Q33,,2023-05-09T20:33:21.065Z,2025-11-18T01:40:26.356Z,current_2025_11_18,Q33,3,Heroic Hearts Organization Nfp,81-1488809,Q
863422128,Icat Training Foundation,,1053 W ROTARY WAY SUITE A,Decatur,IL,62521-9082,0,3,3,1000,2021-06-01,1,3,000000000,1,1,2024-12-01,8,7,0,1,12,27849199.0,8151008.0,,I19,,2023-05-09T20:34:44.651Z,2025-11-18T01:40:54.403Z,current_2025_11_18,I19,3,Icat Training Foundation,86-3422128,I
370968305,Human Support Services,,988 N ILLINOIS ROUTE 3,Waterloo,IL,62298-1000,0,3,3,1000,1973-10-01,1,12,166179149,1,1,2025-06-01,7,7,1,0,6,6072985.0,8582899.0,8582899.0,F30Z,,2023-05-09T20:29:41.571Z,2025-11-18T01:39:01.266Z,current_2025_11_18,F30Z,3,Human Support Services,37-0968305,F
362598679,Northwestern Illinois Community Action Agency,,27 S STATE AVE SUITE 102,Freeport,IL,61032-4210,0,3,3,1000,1967-12-01,1,14,999000000,1,1,2023-12-01,6,7,1,0,12,1958196.0,8137739.0,8137739.0,P20Z,,2023-05-09T20:29:21.803Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P20Z,3,Northwestern Illinois Community Action Agency,36-2598679,P
844706116,Ted L Meyer Charitable Foundation,% LISA M GASPERO ATTORNEY AT LAW,810 AUDUBON WAY,Lincolnshire,IL,60069-3863,0,3,3,1700,2020-06-01,1,4,000000000,1,1,2023-12-01,7,7,0,1,12,8138759.0,8133789.0,,X11,,2023-05-09T20:34:21.447Z,2025-11-18T01:40:44.839Z,current_2025_11_18,X11,3,Ted L Meyer Charitable Foundation,84-4706116,X
391791398,Our Childrens Homestead Inc,,280 SHUMAN BLVD STE 270,Naperville,IL,60563-3187,0,3,3,1000,1995-04-01,1,15,994326000,1,1,2024-06-01,6,7,1,0,6,2502881.0,8118471.0,8118471.0,P70,,2023-05-09T20:30:19.652Z,2025-11-18T01:39:15.972Z,current_2025_11_18,P70,3,Our Childrens Homestead Inc,39-1791398,P
361711590,Roycemore School,,1200 DAVIS ST,Evanston,IL,60201-4118,0,3,3,2000,1940-08-01,1,11,046030000,1,1,2024-06-01,8,7,1,0,6,14797058.0,8140065.0,8113151.0,B21Z,,2023-05-09T20:29:20.046Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B21Z,3,Roycemore School,36-1711590,B
521850793,American Society For Transplantation & Cellular Therapy,% BRUCE F MACKLER,330 N WABASH AVE STE 2000,Chicago,IL,60611-7621,0,3,3,3000,1994-08-01,1,15,161000000,1,1,2023-12-01,8,7,1,0,12,11968853.0,8139955.0,8107793.0,H20Z,Asbmt,2023-05-09T20:32:06.138Z,2025-11-18T01:39:55.684Z,current_2025_11_18,H20Z,3,American Society For Transplantation & Cellular Therapy Asbmt,52-1850793,H
815068397,Patricia A Bresky Family Foundation,% JONATHAN GRABER,320 S CANAL STREET 3300,Chicago,IL,60606-5707,0,3,3,1000,2017-05-01,1,4,000000000,1,1,2023-12-01,7,6,0,1,12,7912506.0,1644899.0,,T20,,2023-05-09T20:33:33.145Z,2025-11-18T01:40:29.529Z,current_2025_11_18,T20,3,Patricia A Bresky Family Foundation,81-5068397,T
454847768,Choose Chicago Foundation,% W JAMES MEYER,301 EAST CERMAK ROAD,Chicago,IL,60616-1578,0,3,3,1000,2013-03-01,1,15,000000000,1,1,2023-12-01,7,7,1,0,12,8510181.0,8096022.0,8093782.0,S99,,2023-05-09T20:31:03.153Z,2025-11-18T01:39:33.900Z,current_2025_11_18,S99,3,Choose Chicago Foundation,45-4847768,S
363741040,Beds Plus Inc,,9601 E OGDEN AVE,La Grange,IL,60525-3137,0,3,3,1000,1992-01-01,1,15,560000000,1,1,2024-06-01,7,7,1,0,6,8021182.0,8265304.0,8086224.0,Z99Z,Beds,2023-05-09T20:29:29.702Z,2025-11-18T01:38:58.133Z,current_2025_11_18,Z99Z,3,Beds Plus Inc Beds,36-3741040,Z
113303986,National Korean American Service And Education Consortium Inc,,4300 N CALIFORNIA AVE,Chicago,IL,60618-1514,0,3,3,1000,1996-12-01,1,15,994431449,1,1,2024-06-01,7,7,1,0,6,9881863.0,8089568.0,8079116.0,R30,,2023-05-09T20:26:11.975Z,2025-11-18T01:37:47.981Z,current_2025_11_18,R30,3,National Korean American Service And Education Consortium Inc,11-3303986,R
352606291,New Generations,% HARRY BROWN,PO BOX 5412,Wheaton,IL,60189-5412,0,3,3,7000,2018-05-01,1,15,000000000,1,1,2024-12-01,7,7,1,0,12,5233639.0,8595664.0,8069336.0,X20,,2023-05-09T20:37:34.524Z,2025-11-18T01:38:52.395Z,current_2025_11_18,X20,3,New Generations,35-2606291,X
471995566,Surge Institute,,2045 W GRAND AVE STE B PMB 63441,Chicago,IL,60612-1577,0,3,3,2000,2015-03-01,1,15,000000000,1,1,2024-06-01,8,7,1,0,6,12434892.0,9430903.0,8068241.0,B99,,2023-05-09T20:31:33.866Z,2025-11-18T01:39:43.912Z,current_2025_11_18,B99,3,Surge Institute,47-1995566,B
362374847,Briarwood Country Club,,355 DEERFIELD RD,Deerfield,IL,60015-4413,0,7,3,1000,1960-04-01,2,0,280000000,1,1,2024-09-01,8,8,1,0,9,20122865.0,10630302.0,8059684.0,N50,,2023-05-09T20:29:21.207Z,2025-11-18T01:38:55.197Z,current_2025_11_18,N50,7,Briarwood Country Club,36-2374847,N
363297042,Youth Services Network Inc,,107 N 3RD ST,Rockford,IL,61107-4010,0,3,3,1000,1984-08-01,1,15,566000000,1,1,2024-06-01,6,7,1,0,6,3757189.0,8045907.0,8042079.0,P300,,2023-05-09T20:29:25.609Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P300,3,Youth Services Network Inc,36-3297042,P
371023452,The Illinois Center For Autism,,548 S RUBY LN,Fairview Hts,IL,62208-2614,0,3,3,2000,1978-10-01,1,11,031000000,1,1,2024-06-01,6,7,1,0,6,3075826.0,8206444.0,8038642.0,P800,,2023-05-09T20:29:41.857Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P800,3,The Illinois Center For Autism,37-1023452,P
363246645,Community Housing Advocacy And Development,,531 E ROOSEVELT RD,Wheaton,IL,60187-5583,0,3,3,1000,1984-12-01,1,15,380000000,1,1,2024-09-01,8,7,1,0,9,42964786.0,8028373.0,8028373.0,L20Z,,2023-05-09T20:29:25.041Z,2025-11-18T01:38:55.197Z,current_2025_11_18,L20Z,3,Community Housing Advocacy And Development,36-3246645,L
364120653,Lavin Family Supporting Foundation,% THE CHICAGO COMMUNITY TRUST,33 S STATE STREET NO 750,Chicago,IL,60603-2804,0,3,3,1000,1997-08-01,1,17,600602000,1,1,2021-09-01,8,6,1,0,9,18082857.0,2821705.0,747514.0,T70I,,2023-05-09T20:29:32.491Z,2023-08-16T12:22:35.590Z,pre_2023_09_29,T70I,3,Lavin Family Supporting Foundation,36-4120653,T
